Strategy,Tier,Ticker,Signal Date,rows,pnl,risk,gap_atr,size_mult,any_eodd,all_tgt,all_time,far_time,far_R,entry,R,year,era,path_gap,path_size,exit_pos,rank_2d,rank_5d,rank_10d,rank_21d,extremity,cell,sector,semis,megacap_tech,theme
Overbot Vol Spike,Overflow,TBBK,2024-07-10,2,-11427.0,4500.0,0.37144513701828885,1.0,False,False,True,True,-2.539957356425128,2024-07-11,-2.5393333333333334,2024,recent,P1,P1,Time,93.44485508655903,86.66796418840016,94.89577245275667,96.81764935572042,92.95656027085906,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CGNX,2024-07-12,2,157.0,900.0,0.12053232329453306,0.2,False,False,True,True,0.17516854881146035,2024-07-15,0.17444444444444446,2024,recent,P2,P2,Time,85.32749675745784,92.00324412003245,88.9448051948052,92.76305090258579,89.75964924372032,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,EXLS,2024-07-15,2,255.0,4500.0,0.5943409297429577,1.0,False,False,True,True,0.05660630662132632,2024-07-16,0.056666666666666664,2024,recent,P1,P1,Time,92.68894370935186,89.13824057450628,87.8903617164682,92.95045045045045,90.6669991126942,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,CVSA,2024-07-17,2,707.0,900.0,0.00908990282361978,0.2,False,False,False,True,0.6454881895196387,2024-07-18,0.7855555555555556,2024,recent,P2,P2,Mixed,89.95796356842597,98.48909657320873,95.91582229150428,96.78326046221112,95.28653572383752,top,ETF/Index,False,False,False
Overbot Vol Spike,Overflow,GL,2024-08-23,2,-325.0,900.0,0.20467405907456884,0.2,False,False,True,True,-0.36102920954354584,2024-08-26,-0.3611111111111111,2024,recent,P2,P2,Time,94.80477573410778,91.60613397901534,96.89822294022618,96.50428871985758,94.95335534330172,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CLX,2024-08-30,2,-5199.0,4500.0,0.6261503076183818,1.0,False,False,True,True,-1.1556830910129274,2024-09-03,-1.1553333333333333,2024,recent,P1,P1,Time,87.4254393035628,90.06451612903226,97.82082324455206,99.64424320827942,93.73875547135664,bottom,Consumer Defensive,False,False,False
Overbot Vol Spike,Liquid,IBM,2024-09-12,2,286.0,900.0,0.22757708090751547,0.2,False,False,True,True,0.31838458674469744,2024-09-13,0.31777777777777777,2024,recent,P2,P2,Time,93.81742070520045,92.07474226804123,92.64871836208286,93.8953488372093,93.10905754313347,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,BMA,2024-09-13,2,280.0,900.0,0.04236617543146202,0.2,False,False,False,True,-0.1458049887717118,2024-09-16,0.3111111111111111,2024,recent,P2,P2,Mixed,90.61760275446524,89.14728682170544,95.90428971761156,86.45203111495246,90.53030260218367,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,FIVE,2024-09-13,2,35.0,900.0,0.10027158846588097,0.2,False,False,True,True,0.039192625809369,2024-09-16,0.03888888888888889,2024,recent,P2,P2,Time,97.77486910994764,99.475925319358,99.0485564304462,99.67072769180112,98.99251963788824,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Overflow,AMRC,2024-09-16,2,325.0,900.0,0.12243322883044053,0.2,False,False,True,True,0.36140288285863376,2024-09-17,0.3611111111111111,2024,recent,P2,P2,Time,87.58426966292134,97.38543716615126,92.53941441441441,94.35187800056481,92.96524981101295,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,UAL,2024-09-17,2,941.0,900.0,0.05775709350303909,0.2,False,False,False,True,1.0792109636849214,2024-09-18,1.0455555555555556,2024,recent,P2,P2,Mixed,87.37988468930173,89.7008547008547,95.8716577540107,93.88936535162951,91.71044062394917,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,SMG,2024-09-26,2,-327.0,900.0,0.22513221479729023,0.2,False,False,True,True,-0.3631531242761656,2024-09-27,-0.36333333333333334,2024,recent,P2,P2,Time,88.12088088731716,98.24702476680605,99.51714147754707,95.69493711705901,95.39499606218232,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,BEP,2024-09-26,2,345.0,900.0,0.0763400740174513,0.2,False,False,True,True,0.3835895971560625,2024-09-27,0.38333333333333336,2024,recent,P2,P2,Time,89.54689146469968,95.25516659637285,91.78805150939414,96.25476089716463,93.21121761690782,bottom,Utilities,False,False,False
Overbot Vol Spike,Overflow,SMG,2024-09-27,2,120.0,900.0,0.02000976017126799,0.2,False,False,True,True,0.13382841671012238,2024-09-30,0.13333333333333333,2024,recent,P2,P2,Time,96.59273545483768,99.13169319826338,99.35629224332153,97.22714815411896,98.07696726263538,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,EDU,2024-10-01,2,7196.0,4500.0,1.2375686759490252,1.0,False,True,False,False,1.9999964657933291,2024-10-02,1.5991111111111111,2024,recent,P1,P1,Target,88.83013879709188,98.67724867724867,99.05098212315163,96.8141592920354,95.8431322223819,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Overflow,DQ,2024-10-04,2,1440.0,900.0,0.19178141803750773,0.2,False,True,False,False,1.9999955198534871,2024-10-07,1.6,2024,recent,P2,P2,Target,91.42045454545455,96.64486778504407,98.6617312072893,96.97229363039132,95.92483679204481,top,Technology,False,False,False
Overbot Vol Spike,Overflow,JKS,2024-10-04,2,1439.0,900.0,0.2285719587408873,0.2,False,True,False,False,1.999997649282636,2024-10-07,1.5988888888888888,2024,recent,P2,P2,Target,98.26014913007457,98.14814814814815,99.14198726819818,98.69516935036091,98.56136347419546,top,Technology,False,False,False
Overbot Vol Spike,Overflow,MSTR,2024-10-07,2,892.0,900.0,0.000896243953232148,0.2,False,False,False,True,0.9970989993954319,2024-10-08,0.9911111111111112,2024,recent,P2,P2,Mixed,97.30250481695568,90.28112449799197,94.87138263665594,97.48751811885971,94.98563251761583,top,Technology,False,False,False
Overbot Vol Spike,Overflow,EAT,2024-10-14,2,2297.0,4500.0,0.3498174624786214,1.0,False,False,True,True,0.5106510337944581,2024-10-15,0.5104444444444445,2024,recent,P1,P1,Time,95.74843574522703,89.58266452648476,95.71084337349399,97.03894431927905,94.5202219911212,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,PB,2024-11-12,2,955.0,900.0,0.12877387177397778,0.2,False,False,False,True,1.1041360150881419,2024-11-13,1.0611111111111111,2024,recent,P2,P2,Mixed,92.86856411896386,99.00815869460887,98.19084213896893,95.3327987169206,96.35009091736556,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,MSTR,2024-11-18,2,626.0,900.0,0.14420023825175268,0.2,False,False,False,True,0.5117936428417645,2024-11-19,0.6955555555555556,2024,recent,P2,P2,Mixed,98.08245445829338,92.70983213429257,99.29599999999999,98.47732008334668,97.14140166898316,top,Technology,False,False,False
Overbot Vol Spike,Overflow,CBSH,2024-11-22,2,4496.0,4500.0,0.3399828260638107,1.0,False,False,False,True,0.9986422504485806,2024-11-25,0.9991111111111111,2024,recent,P1,P1,Mixed,96.40689875439156,85.38105128614795,92.77262551966741,99.5995514976774,93.54003176447108,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CNK,2024-11-29,2,3398.0,4500.0,0.5606991034799655,1.0,False,False,False,True,0.5923048653993148,2024-12-02,0.7551111111111111,2024,recent,P1,P1,Mixed,93.99684044233807,91.28274616079494,87.81370110784536,89.80054397098822,90.72345792049164,bottom,Communication Services,False,False,False
Overbot Vol Spike,Overflow,DAN,2024-12-04,2,1756.0,4500.0,0.2554755130361696,1.0,False,False,False,True,-0.016425283917185573,2024-12-05,0.39022222222222225,2024,recent,P1,P1,Mixed,96.0554120685607,98.80169172932331,99.05904493060457,98.49056603773585,98.1016786915561,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,TAC,2024-12-06,2,1440.0,900.0,0.22642428871994283,0.2,False,True,False,False,1.9999992538283191,2024-12-09,1.6,2024,recent,P2,P2,Target,99.88083077970718,99.77857264520524,99.60790998977157,99.47053800170794,99.68446285409799,top,Utilities,False,False,False
Overbot Vol Spike,Overflow,TAC,2024-12-16,2,824.0,900.0,0.11022725928289309,0.2,False,False,False,True,0.8602259256377232,2024-12-17,0.9155555555555556,2024,recent,P2,P2,Mixed,98.11224489795919,94.96341670920538,99.45504087193461,99.65876130353182,98.04736594565776,top,Utilities,False,False,False
Overbot Vol Spike,Overflow,CAMT,2025-01-17,2,3991.0,4500.0,0.29000582941810055,1.0,False,False,False,True,0.8119846086235986,2025-01-21,0.8868888888888888,2025,recent,P1,P1,Mixed,96.44133896652583,95.2528044220452,96.79466319557436,94.18092909535453,95.66743391987498,top,Technology,False,False,False
Overbot Vol Spike,Liquid,CVS,2025-01-24,2,-1764.0,4500.0,0.2705152282191557,1.0,False,False,True,True,-0.39216420375899896,2025-01-27,-0.392,2025,recent,P1,P1,Time,95.81085369723897,95.33259247499603,99.71401334604386,99.63393283463313,97.622848088228,top,Healthcare,False,False,False
Overbot Vol Spike,Liquid,MDT,2025-01-24,2,1537.0,4500.0,0.2560288277251981,1.0,False,False,True,True,0.3414369296455917,2025-01-27,0.34155555555555556,2025,recent,P1,P1,Time,92.05014281180578,88.07747261470075,98.14108674928504,97.91500875378004,94.04592773239291,top,Healthcare,False,False,False
Overbot Vol Spike,Liquid,JNJ,2025-02-20,1,-330.0,900.0,0.09230300468326477,0.2,True,False,False,False,,2025-02-21,-0.36666666666666664,2025,recent,P2,P2,EOD-DD,96.80379746835443,93.87367421244261,89.24271229404309,96.5084907157594,94.10716867264989,top,Healthcare,False,False,False
Overbot Vol Spike,Liquid,HSY,2025-02-24,2,1438.0,900.0,2.9175133533544215e-06,0.2,False,True,False,False,1.9999995924543363,2025-02-25,1.5977777777777777,2025,recent,P2,P2,Target,99.52546662448593,99.69931951258111,99.74659486854608,99.36538156433444,99.58419064248689,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Liquid,JNJ,2025-02-24,2,845.0,900.0,0.1456716390692246,0.2,False,False,False,True,0.899722701233427,2025-02-25,0.9388888888888889,2025,recent,P2,P2,Mixed,95.23884846567542,98.1800917866751,98.25783972125436,99.14326511185149,97.7050112713641,top,Healthcare,False,False,False
Overbot Vol Spike,Liquid,AMGN,2025-02-24,2,5971.0,4500.0,0.277530327479657,1.0,False,False,False,True,1.5478957349413285,2025-02-25,1.3268888888888888,2025,recent,P1,P1,Mixed,94.78013286934515,95.22076277892072,89.64206525182135,93.76487386958591,93.3519586924183,bottom,Healthcare,False,False,False
Overbot Vol Spike,Liquid,JNJ,2025-02-21,2,524.0,900.0,0.15900682381929254,0.2,False,False,True,True,0.5826141737240956,2025-02-24,0.5822222222222222,2025,recent,P2,P2,Time,96.17149185255498,95.26748971193416,97.06953904641217,99.15899714376388,96.9168794386663,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,BUD,2025-02-26,2,-3103.0,4500.0,0.4245224089148605,1.0,False,False,True,True,-0.6896856735424262,2025-02-27,-0.6895555555555556,2025,recent,P1,P1,Time,99.41579883159767,99.23741738688358,99.41460931534742,98.46860643185299,99.13410799142042,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Liquid,HSY,2025-03-07,2,7197.0,4500.0,0.30331948483973004,1.0,False,True,False,False,1.9999967244091725,2025-03-10,1.5993333333333333,2025,recent,P1,P1,Target,98.26251776970463,98.46713021491783,95.429384785703,99.95247148288973,98.0278760633038,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Liquid,BAX,2025-03-07,2,1439.0,900.0,0.10739613516473774,0.2,False,True,False,False,1.9999986473521472,2025-03-10,1.5988888888888888,2025,recent,P2,P2,Target,96.55662612541462,96.68141592920354,97.1532500395382,99.31875792141952,97.42751250389398,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,MDLZ,2025-03-07,2,7198.0,4500.0,0.3089480638757652,1.0,False,True,False,False,1.9999993493068153,2025-03-10,1.5995555555555556,2025,recent,P1,P1,Target,90.6653259594436,97.23340040241449,89.09212955193824,99.89912575655683,94.22249541758829,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Overflow,COR,2025-04-03,2,7197.0,4500.0,0.39946922186901956,1.0,False,True,False,False,1.999998538155629,2025-04-04,1.5993333333333333,2025,recent,P1,P1,Target,95.93700787401575,93.38270048841973,93.29864396089562,96.80935081345758,94.85692578419717,top,Healthcare,False,False,False
Overbot Vol Spike,Liquid,BAC,2025-05-12,2,-118.0,496.32352941176475,0.06171871061414211,0.1103,False,False,True,True,-0.23750823883963476,2025-05-13,-0.23774814814814813,2025,recent,P2,P2,Time,93.28732747804266,90.17731052879334,92.39949748743719,97.26285983954696,93.28174883345503,bottom,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CBRL,2025-05-12,2,-804.0,496.32352941176475,0.06126874571407291,0.1103,False,False,True,True,-1.6263551131434888,2025-05-13,-1.6199111111111109,2025,recent,P2,P2,Time,98.57277289836888,99.41942570218107,98.58668341708542,98.99323580305175,98.89302945517177,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Liquid,BA,2025-05-12,2,-1428.0,4500.0,0.318182566266401,1.0,False,False,True,True,-0.31779669147107487,2025-05-13,-0.31733333333333336,2025,recent,P1,P1,Time,91.3111668757842,93.17432920131806,92.93341708542714,99.29211892402077,94.17775802163754,top,Industrials,False,False,False
Overbot Vol Spike,Liquid,XLK,2025-05-12,2,-181.0,496.32352941176475,0.15432424119462299,0.1103,False,False,True,True,-0.36600345718429955,2025-05-13,-0.36468148148148144,2025,recent,P2,P2,Time,97.69447929736512,96.06150949317433,97.9428391959799,99.19773478055687,97.72414069176905,top,Technology,False,True,True
Overbot Vol Spike,Liquid,BA,2025-05-13,2,3814.0,4500.0,0.4691645501955475,1.0,False,False,False,True,0.7460561228670306,2025-05-14,0.8475555555555555,2025,recent,P1,P1,Mixed,94.38607495687627,97.3642924380295,96.40445909875962,99.43378420887072,96.89715267563403,top,Industrials,False,False,False
3x ETF Overbot Fade,Liquid,TQQQ,2025-05-14,1,-713.0,4500.0,-0.2682915750277165,1.0,False,False,True,False,,2025-05-15,-0.15844444444444444,2025,recent,P2,P1,Time,91.21480709071949,99.29559092094965,99.16405433646813,99.08304951532617,97.18937546586585,top,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,TECL,2025-05-14,1,533.0,4500.0,-0.3004847340869728,1.0,False,False,True,False,,2025-05-15,0.11844444444444445,2025,recent,P2,P1,Time,94.46198688365315,99.29508993680116,99.41591628133366,99.68277208394338,98.21394129643284,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,CBRL,2025-05-14,2,766.0,900.0,0.08294192596337452,0.2,False,False,False,True,0.7543629438872191,2025-05-15,0.8511111111111112,2025,recent,P2,P2,Mixed,97.44433991846974,99.78039215686275,99.76452119309262,97.92420191854066,98.72836379674143,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,CCJ,2025-05-23,2,5786.0,4500.0,0.950139253499601,1.0,False,False,False,True,1.477144429889641,2025-05-27,1.2857777777777777,2025,recent,P1,P1,Mixed,99.49882537196555,98.04136634283923,95.82875960482986,98.86899151743637,98.05948570926776,top,Energy,False,False,False
Overbot Vol Spike,Overflow,AEHR,2025-06-09,2,2473.0,2727.272727272727,0.2829644308863801,1.0,False,False,False,True,0.8443214545074204,2025-06-10,0.9067666666666667,2025,recent,P1,P1,Mixed,85.77013291634088,95.72903629536921,96.02317206826366,94.1185696361355,92.91022772902733,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,ON,2025-06-09,2,278.0,393.3566433566434,0.035965711334477665,0.1442,False,False,False,True,0.5162150381444941,2025-06-10,0.7067377777777777,2025,recent,P2,P2,Mixed,89.9873257287706,98.8746235536535,97.89022842639594,95.61417447958048,95.59158804710013,top,Technology,False,False,False
Overbot Vol Spike,Liquid,MU,2025-06-06,2,-4500.0,4464.285714285714,0.25621889960893945,1.0,False,False,True,True,-1.0084235789291107,2025-06-09,-1.008,2025,recent,P1,P1,Time,87.83234282139506,97.07401032702238,91.88850610710931,97.11372549019607,93.47714618643072,bottom,Technology,True,False,True
Overbot Vol Spike,Overflow,BEP,2025-06-09,2,179.0,393.3566433566434,0.07019557514487682,0.1442,False,False,True,True,0.45517904112564933,2025-06-10,0.4550577777777777,2025,recent,P2,P2,Time,99.45110794877007,98.31163547599675,97.8415801262472,97.53061224489797,98.283733948978,top,Utilities,False,False,False
Overbot Vol Spike,Overflow,BC,2025-06-09,2,368.0,393.3566433566434,0.20812225952245347,0.1442,False,False,False,True,0.8921273935485087,2025-06-10,0.9355377777777776,2025,recent,P2,P2,Mixed,89.63252541047694,98.07571964956196,96.21105370283388,95.20075282308657,94.78001289648985,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Liquid,ADI,2025-06-09,2,32.0,393.3566433566434,0.10598210360290256,0.1442,False,False,True,True,0.08110929931620318,2025-06-10,0.0813511111111111,2025,recent,P2,P2,Time,92.16575449569977,90.81664580725908,91.24784718960387,91.81304893350062,91.51082410651584,bottom,Technology,True,False,True
3x ETF Overbot Fade,Liquid,SOXL,2025-06-09,1,-549.0,4500.0,0.19027580702487637,1.0,False,False,True,False,,2025-06-10,-0.122,2025,recent,P2,P1,Time,90.58424621804903,96.6327329678935,96.44537375849451,97.50982961992136,95.2930456410896,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,LRCX,2025-06-09,2,-175.0,393.3566433566434,0.20422661460767208,0.1442,False,False,True,True,-0.4461900421846498,2025-06-10,-0.44488888888888883,2025,recent,P2,P2,Time,86.36434714620798,88.14142678347935,85.31391889776107,92.48745294855709,88.07678644400139,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,MCHP,2025-06-09,2,382.0,393.3566433566434,0.16091003093291484,0.1442,False,False,False,True,0.9579992042773035,2025-06-10,0.9711288888888887,2025,recent,P2,P2,Mixed,94.7928068803753,98.18523153942428,98.82573978393611,99.56085319949813,97.84115785080846,top,Technology,False,False,False
Overbot Vol Spike,Overflow,MKSI,2025-06-09,2,123.0,393.3566433566434,0.16845312760768563,0.1442,False,False,True,True,0.3120289412401408,2025-06-10,0.31269333333333327,2025,recent,P2,P2,Time,90.52384675527756,94.6964956195244,87.33364646939094,92.42471769134254,91.24467663388386,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,PPLT,2025-06-11,2,1440.0,900.0,0.16475130184952416,0.2,False,True,False,False,1.9999984739947012,2025-06-12,1.6,2025,recent,P2,P2,Target,94.58483754512635,99.92258064516129,99.84496124031008,99.97408655091992,98.58161649537941,top,Commodity,False,False,False
