strategy,dim,cell,N,n_years,avgR,sdR,win,R_per_risk,sum_pnl,avgR_rest,sdR_rest,R_per_risk_rest,flow_ratio,sig_share,sess_share,t_episode,p_episode,n_episodes,t_year,p_year,n_years_paired,worst_R,pnl_share,q_p_episode_fam_dim,bonf_p_episode_fam_dim,q_p_year_fam_dim,bonf_p_year_fam_dim,q_p_episode_fam_strat,bonf_p_episode_fam_strat,q_p_year_fam_strat,bonf_p_year_fam_strat,survives_fdr10_year,survives_bonf05_year,survives_fdr10_episode,survives_fdr10_strat_year
Indices Oversold Bounce,wom,W3,63,20,0.22371015369110608,1.5801843550951977,0.6190476190476191,0.2332907897714415,48324.0,0.3788265435983498,1.1161944385552527,0.3629152275057172,0.9108810605496387,0.21724137931034482,0.23849587912087913,-0.6271256786504439,0.5346467667859043,36,-0.7540166196562011,0.4600826100565757,20,-7.137777777777778,0.14383983664576122,0.8441791054514278,1.0,0.6488344500797862,1.0,0.9988590560819817,1.0,0.6134434800754343,1.0,False,False,False,False
Indices Oversold Bounce,wom,W4+,78,23,0.455999185999186,1.0780875763433697,0.7564102564102564,0.4155542597991578,120264.0,0.30433692722371963,1.28196392034054,0.3036659847334961,0.9459270364817591,0.2689655172413793,0.28434065934065933,0.8474273411014241,0.40079526153630207,51,0.8305758759955795,0.4151364163764416,23,-2.109714285714286,0.357974383626476,0.7397016462658751,1.0,0.6428243243978917,1.0,0.9988590560819817,1.0,0.6134434800754343,1.0,False,False,False,False
Indices Oversold Bounce,tom,TOM,59,18,0.2693527037933817,1.1884529622316664,0.5932203389830508,0.22692753623188405,46974.0,0.3644829244829246,1.242761506348009,0.3645538801174778,0.8524336392954601,0.20344827586206896,0.23866758241758243,-0.4741159533293716,0.6384479763858673,35,0.25238440521071837,0.8037701579580796,18,-2.1911111111111112,0.13982146524704053,0.8703149835788279,1.0,0.8037701579580796,1.0,0.6384479763858673,1.0,0.8037701579580796,1.0,False,False,False,False
Indices Oversold Bounce,tom,mid,231,24,0.3644829244829246,1.242761506348009,0.6753246753246753,0.3645538801174778,288983.0,0.2693527037933817,1.1884529622316664,0.22692753623188405,1.0462600905230741,0.7965517241379311,0.7613324175824175,0.47411595332937084,0.6362510154979322,125,-0.25238440521071837,0.8037701579580796,18,-7.137777777777778,0.8601785347529595,0.8703149835788279,1.0,0.8037701579580796,1.0,0.6384479763858673,1.0,0.8037701579580796,1.0,False,False,False,False
Indices Oversold Bounce,opex,opex,71,21,0.1660181533646322,1.5115996034599715,0.5633802816901409,0.14517214889307914,32480.0,0.4031966949336812,1.122352356368641,0.3910943578591277,1.0507559779432316,0.24482758620689654,0.23300137362637363,-1.0334055706178433,0.3073281606280458,43,-1.0623143917692393,0.3007526897361802,21,-7.137777777777778,0.09667903928181285,0.9452844676569588,1.0,0.9174368745123129,1.0,0.6027524091043992,0.9219844818841374,0.4511290346042703,0.9022580692085406,False,False,False,False
Indices Oversold Bounce,opex,other,165,24,0.39363193843193844,1.1274944160219635,0.6848484848484848,0.38626961379645375,223632.0,0.28110476190476186,1.3565435627304716,0.2669637551990493,1.0536264459185352,0.5689655172413793,0.5400068681318682,0.6539804548206435,0.5148298003981285,89,1.1384495961796022,0.26717879483872536,23,-2.1911111111111112,0.665656616769408,0.9452844676569588,1.0,0.9174368745123129,1.0,0.6027524091043992,1.0,0.4511290346042703,0.801536384516176,False,False,False,False
Indices Oversold Bounce,opex,post_opex,54,20,0.43242233980011757,1.1164628327928496,0.7037037037037037,0.40527242445871997,79845.0,0.3251549098735539,1.2564743603905633,0.3190681304991046,0.8203244822369451,0.18620689655172415,0.22699175824175824,0.5249457835737804,0.6027524091043992,38,0.48833334189715166,0.6309020521363451,20,-2.08,0.23766434394877917,0.9452844676569588,1.0,0.9174368745123129,1.0,0.6027524091043992,1.0,0.6309020521363451,1.0,False,False,False,False
Indices Oversold Bounce,dow,Mon,47,16,0.6434782843633908,1.141459588197718,0.7446808510638298,0.6415715642382309,73891.0,0.2874233980011757,1.2409058912661175,0.2962767002296414,0.8659538120847833,0.16206896551724137,0.1871565934065934,1.557630236317728,0.12886068214474786,34,2.129060919279078,0.05022622839149804,16,-2.0,0.21994183779471776,0.7357550869573407,1.0,0.6013278477913933,1.0,0.6443034107237393,0.6443034107237393,0.2511311419574902,0.2511311419574902,False,False,False,False
Indices Oversold Bounce,dow,Tue,50,20,0.2709475555555556,1.0592975267910214,0.6,0.2663965931087882,53758.0,0.3605832804232804,1.2646707187442268,0.353674382172091,0.8388788062109297,0.1724137931034483,0.20552884615384615,-0.45192859704272864,0.6540316926003265,37,-0.12334413491139962,0.903130035738174,20,-2.0025396825396826,0.16001452566846353,0.9025637357884506,1.0,0.9858651475917073,1.0,0.6938595126802105,1.0,0.9081887112965068,1.0,False,False,False,False
Indices Oversold Bounce,dow,Wed,72,21,0.42528042328042326,1.0361753616178673,0.6944444444444444,0.43423352902804957,124815.0,0.31865676423474587,1.2893135358777714,0.2964371613469343,1.2079854809437387,0.2482758620689655,0.20552884615384615,0.590007646780014,0.5580116301515101,48,-0.1269588442932439,0.9002407355666522,21,-2.115047619047619,0.37152076009727436,0.8760410100072935,1.0,0.9858651475917073,1.0,0.6938595126802105,1.0,0.9081887112965068,1.0,False,False,False,False
Indices Oversold Bounce,dow,Thu,61,22,0.14525735102784287,1.6041874047700495,0.6229508196721312,0.15413119143239626,37779.0,0.39836972343522564,1.1083407658800333,0.39515037064645714,1.0452630340120042,0.2103448275862069,0.20123626373626374,-0.9281726957393305,0.35849905865782894,44,-0.9828777777638786,0.337409065164067,21,-7.137777777777778,0.11245189116464309,0.7819441864761855,1.0,0.8281110567176213,1.0,0.6938595126802105,1.0,0.8435226629101675,1.0,False,False,False,False
Indices Oversold Bounce,dow,Fri,60,19,0.2802603174603175,1.1960876580912148,0.6333333333333333,0.30437952559300874,45714.0,0.36205106970324363,1.2412934445721033,0.34165704721440526,1.0316485592820028,0.20689655172413793,0.20054945054945056,-0.39627818922630353,0.6938595126802105,44,-0.11695766469146902,0.9081887112965068,19,-2.1911111111111112,0.13607098527490125,0.9206981995179716,1.0,0.9858651475917073,1.0,0.6938595126802105,1.0,0.9081887112965068,1.0,False,False,False,False
Indices Oversold Bounce,eseason_fixed,off,156,24,0.44758453398453396,1.1609773399684633,0.6794871794871795,0.41793208252966274,223450.0,0.22585207296849086,1.3009743067769568,0.24192614991768302,0.9714450681635926,0.5379310344827586,0.5537431318681318,1.249436399142211,0.2150601522616351,83,1.5037645683771346,0.14686305617199252,23,-2.115047619047619,0.6651148807734323,0.9909864943128218,1.0,0.5112273477803061,1.0,0.2156671759522038,0.4301203045232702,0.14686305617199252,0.29372611234398505,False,False,False,False
Indices Oversold Bounce,eseason_fixed,season,134,23,0.22585207296849086,1.3009743067769568,0.6343283582089553,0.24192614991768302,112507.0,0.44758453398453396,1.1609773399684633,0.41793208252966274,1.0354327261148186,0.46206896551724136,0.44625686813186816,-1.2494363991422102,0.2156671759522038,71,-1.5037645683771346,0.14686305617199252,23,-7.137777777777778,0.33488511922656766,0.9909864943128218,1.0,0.5112273477803061,1.0,0.2156671759522038,0.4313343519044076,0.14686305617199252,0.29372611234398505,False,False,False,False
Indices Oversold Bounce,eseason_data,off,194,24,0.30983243331696936,1.3373033130219034,0.634020618556701,0.29634969890187746,196077.0,0.4164570105820105,0.9823876874818726,0.41376964318728043,1.0002709043424372,0.6689655172413793,0.6687843406593407,-0.714802637879681,0.4763480075377696,104,-0.28247579045812793,0.7803441022158286,22,-7.137777777777778,0.5836371916644094,0.9627067436733711,1.0,0.886567769828385,1.0,0.4779903903516838,0.9526960150755392,0.7803441022158286,1.0,False,False,False,False
Indices Oversold Bounce,eseason_data,season,96,22,0.4164570105820105,0.9823876874818726,0.7083333333333334,0.41376964318728043,139880.0,0.30983243331696936,1.3373033130219034,0.29634969890187746,0.9994529951198584,0.3310344827586207,0.33121565934065933,0.7148026378796816,0.4779903903516838,52,0.28247579045812793,0.7803441022158286,22,-2.1911111111111112,0.4163628083355906,0.9627067436733711,1.0,0.886567769828385,1.0,0.4779903903516838,0.9559807807033676,0.7803441022158286,1.0,False,False,False,False
Indices Oversold Bounce,holiday,none,275,24,0.36247706782106787,1.2247218393177999,0.6654545454545454,0.3558136971749162,334943.0,0.027078095238095255,1.335930922283753,0.017375100401606426,1.0234912195496024,0.9482758620689655,0.926510989010989,0.7905903036921303,0.43051082638609695,142,0.2639450729795272,0.797181826018688,11,-7.137777777777778,0.9969817565938498,0.7791831225388587,1.0,0.9358221435871555,1.0,0.6457662395791455,1.0,0.7971818260186879,1.0,False,False,False,False
Indices Oversold Bounce,holiday,post,4,4,-0.3338539682539683,0.9048427442062363,0.5,-0.2732698412698413,-4573.0,0.35462510822510823,1.2329461611537476,0.34643013829279923,0.37537866580728324,0.013793103448275862,0.036744505494505496,-1.7279047325635728,0.18245389095619458,4,-1.1892615890566802,0.31988693709980837,4,-1.4222222222222223,-0.013611861041740461,0.5818745927048132,1.0,0.9358221435871555,1.0,0.5473616728685837,0.5473616728685837,0.7971818260186879,0.9596608112994252,False,False,False,False
Indices Oversold Bounce,holiday,pre,11,8,0.15832611832611831,1.477131156510167,0.5454545454545454,0.13422222222222221,5587.0,0.3524938271604938,1.2223230392224944,0.34482574163771873,1.032291330970029,0.03793103448275862,0.036744505494505496,-0.3394176309833918,0.7442507964872516,8,0.29298054822646163,0.7780317137651662,8,-2.109714285714286,0.01663010444789065,0.878132662207778,1.0,0.9358221435871555,1.0,0.7442507964872517,1.0,0.7971818260186879,1.0,False,False,False,False
LT Trend ST OS,month,Jan,24,9,0.24853086419753087,1.2294334623545475,0.6666666666666666,0.24853086419753087,20131.0,0.3268431097764431,0.8584475480387793,0.3070462484767597,1.1980399713703684,0.0975609756097561,0.08143382352941177,-0.2818003640084456,0.7838422457545903,11,-0.7947255667331047,0.44970484592448634,9,-3.4091851851851853,0.0864997486346781,0.960040566766348,1.0,0.9970919107269445,1.0,0.8687625099902896,1.0,0.7709225930134052,1.0,False,False,False,False
LT Trend ST OS,month,Feb,18,6,0.8472427983539096,0.7316484186909309,0.8333333333333334,0.8472427983539095,51470.0,0.27751552956465236,0.8984669707859599,0.2543460061516103,0.9432435556583053,0.07317073170731707,0.07757352941176471,2.3497504155021645,0.05707791091850796,7,2.2000742707266743,0.07908650040938991,6,-0.3774814814814815,0.22115851483914767,0.8389424383146786,1.0,0.9970919107269445,1.0,0.2518122974667739,0.6849349310220956,0.4414248342757253,0.949038004912679,False,False,False,False
LT Trend ST OS,month,Mar,28,11,0.11020105820105817,0.8915629459866311,0.5714285714285714,0.1102010582010582,10414.0,0.34604716275908937,0.8978146285579643,0.327464835966937,1.2872910433886042,0.11382113821138211,0.08841911764705883,-1.1321488989340966,0.2839888848093358,11,0.1864390237678068,0.8558283941686051,11,-1.776,0.04474732414095364,0.9050531339660743,1.0,0.9970919107269445,1.0,0.4868380882445757,1.0,0.970821918716121,1.0,False,False,False,False
LT Trend ST OS,month,Apr,12,6,0.17387654320987656,1.5013506916515018,0.6666666666666666,0.17387654320987656,7042.0,0.3266555238999684,0.8609269091397899,0.3079380881896095,0.5832216563923882,0.04878048780487805,0.08363970588235294,-0.552071996532066,0.6046666874039783,6,0.1535394043421027,0.8839773461328322,6,-4.027851851851852,0.03025836917616627,0.9176360438619875,1.0,0.9970919107269445,1.0,0.8687625099902896,1.0,0.970821918716121,1.0,False,False,False,False
LT Trend ST OS,month,May,25,10,0.2673303703703704,0.6649959734017282,0.64,0.2775022624434389,22998.0,0.32507082285905825,0.922130302558844,0.30372805265165476,1.1889151149576012,0.1016260162601626,0.08547794117647059,-0.28299182870897494,0.7835842601108539,10,0.1029050542944305,0.9202947713942264,10,-0.88,0.09881879782923486,0.960040566766348,1.0,0.9970919107269445,1.0,0.8687625099902896,1.0,0.970821918716121,1.0,False,False,False,False
LT Trend ST OS,month,Jun,33,11,0.07668686868686868,0.8102402680265047,0.5454545454545454,0.07668686868686869,8541.0,0.35677579551382366,0.9072825844076787,0.33864114961596303,1.5626468898521964,0.13414634146341464,0.08584558823529412,-1.9109792775682637,0.0740929013613921,17,-0.037503181778761364,0.970821918716121,11,-1.9517037037037037,0.03669933699710822,0.8389424383146786,1.0,0.9970919107269445,1.0,0.2518122974667739,0.8891148163367052,0.970821918716121,1.0,False,False,False,False
LT Trend ST OS,month,Jul,14,5,0.270010582010582,0.8739816373243768,0.5714285714285714,0.27001058201058203,12758.0,0.3221713920817369,0.9016425642048131,0.3029288871674751,0.6657924643762566,0.056910569105691054,0.08547794117647059,-0.26582167334606666,0.7963656341577654,10,1.7947094004352047,0.14714161142524176,5,-1.149925925925926,0.05481912438931117,0.960040566766348,1.0,0.9970919107269445,1.0,0.8687625099902896,1.0,0.4414248342757253,1.0,False,False,False,False
LT Trend ST OS,month,Aug,17,8,0.6419520697167757,0.8522231529527876,0.8235294117647058,0.6419520697167757,36832.0,0.2952433446546983,0.8989190555968422,0.2735906327740681,0.784832900521072,0.06910569105691057,0.0880514705882353,1.3963996204962437,0.20527609661776838,8,0.9948780577642691,0.3529343735561118,8,-0.8625185185185186,0.15826132540422552,0.8776999774743925,1.0,0.9970919107269445,1.0,0.41055219323553677,1.0,0.7058687471122237,1.0,False,False,False,False
LT Trend ST OS,month,Sep,15,10,-0.09596049382716047,1.02636071617505,0.5333333333333333,-0.0959604938271605,-4858.0,0.3461615520282187,0.8852864266753954,0.32871624017146284,0.7732105293080903,0.06097560975609756,0.07886029411764706,-1.7227271760535838,0.11903548501796393,10,-2.3068357413979386,0.04647657120726056,10,-2.415703703703704,-0.020874063825307546,0.8389424383146786,1.0,0.9970919107269445,1.0,0.28568516404311345,1.0,0.4414248342757253,0.5577188544871267,False,False,False,False
LT Trend ST OS,month,Oct,21,7,0.3201529453262787,0.8777686484910979,0.6666666666666666,0.3094054054054054,21465.0,0.31911421893004116,0.9022539192345316,0.30008139453776456,1.0030026866143391,0.08536585365853659,0.08511029411764706,0.005256162756385132,0.9959766101265637,7,-1.2320267201772381,0.2727136969156056,6,-2.3546666666666667,0.09223173734257441,0.9971706674888388,1.0,0.9970919107269445,1.0,0.9959766101265637,1.0,0.6545128725974534,1.0,False,False,False,False
LT Trend ST OS,month,Nov,4,4,0.9780740740740741,0.5799328722013578,1.0,0.9780740740740741,13204.0,0.3083124579124579,0.8994820593455946,0.2888877139181163,0.20618947448215744,0.016260162601626018,0.07886029411764706,2.55007455841105,0.08393743248892464,4,2.12538667505693,0.1235498919527013,4,0.5004444444444445,0.0567355164160891,0.8389424383146786,1.0,0.9970919107269445,1.0,0.2518122974667739,1.0,0.4414248342757253,1.0,False,False,False,False
LT Trend ST OS,month,Dec,35,9,0.5438083386243386,0.4467086782465693,0.8571428571428571,0.5092705424741266,32732.0,0.28194606284009127,0.9484731885357855,0.28203349197955224,1.751094434021263,0.14227642276422764,0.08125,2.369513570555895,0.041942384182048736,10,-0.045029771417192714,0.9651872978976508,9,-0.41216,0.14064426865581858,0.8389424383146786,1.0,0.9970919107269445,1.0,0.2518122974667739,0.5033086101845848,0.970821918716121,1.0,False,False,False,False
LT Trend ST OS,quarter,Q1,70,16,0.34715343915343916,1.0189077437969567,0.6714285714285714,0.34715343915343916,82015.0,0.3080861952861953,0.8486935237533934,0.28058224250130903,1.1500501334879618,0.2845528455284553,0.2474264705882353,0.21024634080127716,0.8351143575561614,27,0.6638475475604017,0.5168623916591157,16,-3.4091851851851853,0.3524055876147794,0.9860913091107555,1.0,0.9946099448218757,1.0,0.8351143575561614,1.0,0.9353012819346295,1.0,False,False,False,False
LT Trend ST OS,quarter,Q2,70,16,0.1614349206349206,0.9083728010821585,0.6,0.1643493077742279,38581.0,0.38195151515151515,0.8892675123091233,0.3604362117407196,1.1160544193762054,0.2845528455284553,0.25496323529411763,-1.6061660930760868,0.11837736541509881,32,-0.010429263800619865,0.9918371541014503,14,-4.027851851851852,0.16577650400250935,0.7975772600853813,1.0,0.9946099448218757,1.0,0.23675473083019763,0.47350946166039526,0.9918371541014503,1.0,False,False,False,False
LT Trend ST OS,quarter,Q3,46,17,0.28812882447665056,0.950369027892753,0.6521739130434783,0.28812882447665056,44732.0,0.32634992592592593,0.8883975845933019,0.3041297656447478,0.7408854860580653,0.18699186991869918,0.25238970588235293,-0.22734843961588982,0.8218655411642158,28,-0.39028059921206,0.7014759614509721,17,-2.415703703703704,0.19220638596822914,0.9860913091107555,1.0,0.9946099448218757,1.0,0.8351143575561614,1.0,0.9353012819346295,1.0,False,False,False,False
LT Trend ST OS,quarter,Q4,60,13,0.49448,0.6491452337327399,0.8,0.45805115136069896,67401.0,0.2626618876941458,0.9598974265806611,0.26399680638722556,0.9946246389000621,0.24390243902439024,0.2452205882352941,1.8298009142698848,0.0822271414911932,21,-0.4787412693987292,0.6414973197945382,12,-2.3546666666666667,0.28961152241448207,0.7975772600853813,1.0,0.9946099448218757,1.0,0.23675473083019763,0.3289085659647728,0.9353012819346295,1.0,False,False,False,False
LT Trend ST OS,half,MayOct,125,21,0.23352850962962962,0.8462898081312751,0.624,0.23332975231274247,97736.0,0.40770948270584634,0.9446539955495182,0.38077433165854463,0.9986371540015979,0.508130081300813,0.5088235294117647,-1.2374118217578454,0.2210977738936507,57,-0.8127562352818404,0.42759392411457964,18,-2.415703703703704,0.41995625813714665,0.48143622665871727,1.0,0.5442104488731014,1.0,0.22235237822003043,0.4421955477873014,0.42759392411457964,0.8551878482291593,False,False,False,False
LT Trend ST OS,half,NovApr,121,19,0.40770948270584634,0.9446539955495182,0.7355371900826446,0.38077433165854463,134993.0,0.23352850962962962,0.8462898081312751,0.23332975231274247,1.001411810525291,0.491869918699187,0.49117647058823527,1.2374118217578438,0.22235237822003043,46,0.8127562352818404,0.42759392411457964,18,-4.027851851851852,0.5800437418628533,0.48143622665871727,1.0,0.5442104488731014,1.0,0.22235237822003043,0.44470475644006086,0.42759392411457964,0.8551878482291593,False,False,False,False
